location,network,signal_strength,signal_quality,sinr,data_speed,timestamp
1000 Caps,Glo,-84.5,21.8,7.6,7.5,2025-10-19 11:50:24.426206
1000 Caps,Glo,-79.8,25.5,10.1,10.8,2025-10-16 18:50:24.426206
1000 Caps,Glo,-85.1,23.4,7.2,4.9,2025-10-17 01:50:24.426206
1000 Caps,9mobile,-81.4,23.2,8.6,8.9,2025-10-19 19:50:24.426206
1000 Caps,9mobile,-90.7,25.3,6.6,2.6,2025-10-16 22:50:24.426206
1000 Caps,9mobile,-86.5,20.3,3.7,5.3,2025-10-19 17:50:24.426206
1000 Caps,9mobile,-79.6,23.6,3.8,11.5,2025-10-22 00:50:24.426206
1000 Caps,9mobile,-84.7,26.6,6.5,2.5,2025-10-21 07:50:24.426206
1000 Caps,9mobile,-90.8,16.6,3.5,0.1,2025-10-22 07:50:24.426206
1000 Caps,9mobile,-85.5,21.0,7.1,8.7,2025-10-21 17:50:24.426206
1000 Caps,9mobile,-83.1,18.0,6.4,3.7,2025-10-18 08:50:24.426206
1000 Caps,9mobile,-89.7,28.7,4.8,0.8,2025-10-22 21:50:24.426206
1000 Caps,9mobile,-86.7,18.9,6.6,4.1,2025-10-18 07:50:24.426206
1000 Caps,9mobile,-82.9,25.0,1.8,2.0,2025-10-18 17:50:24.426206
1000 Caps,9mobile,-84.4,24.2,4.3,8.4,2025-10-21 15:50:24.426206
1000 Caps,9mobile,-83.5,20.4,4.4,6.5,2025-10-17 13:50:24.426206
1000 Caps,9mobile,-87.1,20.0,4.4,7.8,2025-10-20 10:50:24.426206
1000 Caps,9mobile,-87.3,16.8,7.1,4.9,2025-10-21 09:50:24.426206
Futo Garden,MTN,-66.6,61.7,19.0,27.4,2025-10-23 11:50:24.427217
Futo Garden,MTN,-70.8,55.7,17.9,24.4,2025-10-20 16:50:24.427217
Futo Garden,MTN,-64.2,69.6,16.7,28.3,2025-10-17 14:50:24.427217
Futo Garden,MTN,-67.0,61.8,18.9,27.8,2025-10-19 21:50:24.427217
Futo Garden,MTN,-64.3,67.1,19.7,29.3,2025-10-21 19:50:24.427217
Futo Garden,MTN,-65.5,59.4,17.3,28.7,2025-10-18 11:50:24.427217
Futo Garden,MTN,-67.4,66.1,17.0,28.6,2025-10-21 06:50:24.427217
Futo Garden,MTN,-66.2,71.1,19.9,31.1,2025-10-23 03:50:24.427217
Futo Garden,MTN,-64.2,56.2,19.8,27.9,2025-10-21 00:50:24.427217
Futo Garden,MTN,-61.4,65.7,21.2,29.3,2025-10-21 03:50:24.427217
Futo Garden,MTN,-67.2,65.1,17.6,30.8,2025-10-21 22:50:24.427217
Futo Garden,MTN,-70.2,60.1,19.6,26.0,2025-10-17 04:50:24.427217
Futo Garden,MTN,-67.6,56.9,19.4,22.0,2025-10-21 19:50:24.427217
Futo Garden,MTN,-63.2,67.0,16.1,34.3,2025-10-17 11:50:24.427217
Futo Garden,MTN,-64.9,72.0,18.4,30.6,2025-10-22 09:50:24.427217
Futo Garden,Airtel,-69.0,58.0,18.4,19.5,2025-10-18 22:50:24.427217
Futo Garden,Airtel,-71.3,59.3,19.0,22.2,2025-10-20 01:50:24.427217
Futo Garden,Airtel,-73.5,58.3,16.7,15.7,2025-10-18 04:50:24.427217
Futo Garden,Airtel,-68.1,55.0,19.6,23.2,2025-10-21 16:50:24.427217
Futo Garden,Airtel,-67.0,57.5,18.7,25.8,2025-10-16 20:50:24.427217
Futo Garden,Airtel,-76.1,44.8,20.0,17.1,2025-10-19 21:50:24.427217
Futo Garden,Airtel,-65.4,63.9,15.9,23.8,2025-10-20 23:50:24.427217
Futo Garden,Airtel,-69.9,61.5,20.1,25.5,2025-10-23 03:50:24.427217
Futo Garden,Airtel,-72.1,43.4,17.9,21.7,2025-10-17 12:50:24.427217
Futo Garden,Airtel,-69.1,56.2,16.9,28.2,2025-10-18 18:50:24.427217
Futo Garden,Airtel,-69.2,57.3,16.8,23.3,2025-10-17 11:50:24.427217
Futo Garden,Airtel,-67.8,55.4,16.3,30.1,2025-10-16 15:50:24.427217
Futo Garden,Airtel,-70.2,51.8,15.7,22.4,2025-10-16 12:50:24.427217
Futo Garden,Airtel,-72.9,52.3,13.5,26.4,2025-10-22 18:50:24.427217
Futo Garden,Airtel,-65.6,66.0,17.0,30.0,2025-10-21 15:50:24.427217
Futo Garden,Glo,-68.5,39.0,10.4,12.0,2025-10-21 06:50:24.427217
Futo Garden,Glo,-70.6,42.6,12.3,11.4,2025-10-17 16:50:24.427217
Futo Garden,Glo,-68.2,36.7,9.7,18.1,2025-10-16 15:50:24.427217
Futo Garden,Glo,-79.3,34.5,13.3,7.2,2025-10-23 07:50:24.428218
Futo Garden,Glo,-72.6,48.4,12.0,9.3,2025-10-22 07:50:24.428218
Futo Garden,Glo,-73.2,37.0,16.3,15.9,2025-10-21 19:50:24.428218
Futo Garden,Glo,-70.3,41.5,10.6,11.8,2025-10-18 14:50:24.428218
Futo Garden,Glo,-77.1,37.0,9.0,9.6,2025-10-21 21:50:24.428218
Futo Garden,Glo,-71.9,42.4,10.6,7.6,2025-10-19 06:50:24.428218
Futo Garden,Glo,-74.2,44.2,13.0,13.4,2025-10-17 07:50:24.428218
Futo Garden,Glo,-67.8,40.2,10.6,15.4,2025-10-17 19:50:24.428218
Futo Garden,Glo,-71.3,38.9,14.3,9.6,2025-10-23 00:50:24.428218
Futo Garden,Glo,-73.2,39.1,9.0,9.2,2025-10-17 02:50:24.428218
Futo Garden,Glo,-71.3,39.5,10.9,13.3,2025-10-20 13:50:24.428218
Futo Garden,Glo,-68.6,49.7,12.5,25.3,2025-10-17 18:50:24.428218
Futo Garden,9mobile,-67.1,45.5,10.8,13.6,2025-10-19 16:50:24.428218
Futo Garden,9mobile,-79.2,24.6,6.2,10.4,2025-10-16 22:50:24.428218
Futo Garden,9mobile,-75.8,34.4,8.8,13.1,2025-10-20 18:50:24.428218
Futo Garden,9mobile,-75.4,35.6,6.7,7.9,2025-10-16 17:50:24.428218
Futo Garden,9mobile,-74.0,39.2,7.3,7.8,2025-10-18 14:50:24.428218
Futo Garden,9mobile,-76.6,43.2,5.6,11.7,2025-10-17 03:50:24.428218
Futo Garden,9mobile,-81.2,28.4,5.8,7.4,2025-10-17 18:50:24.428218
Futo Garden,9mobile,-74.9,35.0,7.2,5.5,2025-10-20 07:50:24.428218
Futo Garden,9mobile,-73.4,41.3,7.5,10.1,2025-10-19 03:50:24.428218
Futo Garden,9mobile,-78.7,32.3,8.8,13.9,2025-10-19 09:50:24.428218
Futo Garden,9mobile,-73.4,37.0,7.4,9.4,2025-10-16 14:50:24.428218
Futo Garden,9mobile,-73.8,32.4,12.7,10.4,2025-10-18 16:50:24.428218
Futo Garden,9mobile,-72.1,38.2,11.0,15.4,2025-10-19 01:50:24.428218
Futo Garden,9mobile,-81.2,33.9,10.2,11.6,2025-10-23 08:50:24.428218
Futo Garden,9mobile,-75.9,37.6,5.8,5.5,2025-10-20 21:50:24.428218
SOHT building,MTN,-76.5,38.1,17.2,21.9,2025-10-17 22:50:24.428218
SOHT building,MTN,-72.6,52.4,16.1,18.6,2025-10-23 02:50:24.429217
SOHT building,MTN,-74.5,42.6,18.6,21.7,2025-10-22 17:50:24.429217
SOHT building,MTN,-73.6,46.5,15.7,17.2,2025-10-17 01:50:24.429217
SOHT building,MTN,-70.8,44.9,18.2,18.0,2025-10-23 00:50:24.429217
SOHT building,MTN,-72.4,53.8,16.5,14.9,2025-10-22 13:50:24.429217
SOHT building,MTN,-73.6,45.4,13.4,17.7,2025-10-22 05:50:24.429217
SOHT building,MTN,-74.3,51.6,15.0,22.3,2025-10-22 11:50:24.429217
SOHT building,MTN,-73.9,41.8,16.0,17.8,2025-10-23 09:50:24.429217
SOHT building,MTN,-70.0,53.8,16.2,19.8,2025-10-18 20:50:24.429217
SOHT building,MTN,-75.7,46.3,16.5,17.5,2025-10-20 21:50:24.429217
SOHT building,MTN,-72.1,51.5,18.7,19.3,2025-10-21 19:50:24.429217
SOHT building,MTN,-75.6,47.4,15.3,22.3,2025-10-17 07:50:24.429217
SOHT building,MTN,-69.8,51.0,12.8,24.6,2025-10-18 14:50:24.429217
SOHT building,MTN,-73.2,44.1,14.4,17.5,2025-10-22 03:50:24.429217
SOHT building,Airtel,-73.0,48.7,13.9,20.6,2025-10-20 21:50:24.429217
SOHT building,Airtel,-80.3,38.0,12.8,15.5,2025-10-18 02:50:24.429217
SOHT building,Airtel,-73.9,52.6,13.3,14.3,2025-10-21 23:50:24.429217
SOHT building,Airtel,-76.5,35.6,14.1,17.6,2025-10-19 04:50:24.429217
SOHT building,Airtel,-73.3,43.0,13.1,16.7,2025-10-22 16:50:24.429217
SOHT building,Airtel,-80.6,35.1,14.7,17.3,2025-10-19 14:50:24.429217
SOHT building,Airtel,-75.2,41.1,13.6,13.7,2025-10-20 00:50:24.429217
SOHT building,Airtel,-75.6,37.6,16.6,15.8,2025-10-21 21:50:24.429217
SOHT building,Airtel,-77.1,43.5,16.4,18.9,2025-10-21 21:50:24.429217
SOHT building,Airtel,-79.2,51.6,13.1,17.0,2025-10-16 19:50:24.429217
SOHT building,Airtel,-69.1,47.7,16.2,16.7,2025-10-22 12:50:24.429217
SOHT building,Airtel,-72.9,41.5,17.0,13.3,2025-10-17 17:50:24.429217
SOHT building,Airtel,-75.5,38.8,11.7,14.6,2025-10-21 04:50:24.429217
SOHT building,Airtel,-80.7,38.9,12.6,11.7,2025-10-19 08:50:24.429217
SOHT building,Airtel,-73.3,44.3,14.3,12.7,2025-10-20 14:50:24.429217
SOHT building,Glo,-82.2,29.1,8.5,7.2,2025-10-22 09:50:24.429217
SOHT building,Glo,-79.5,29.0,9.3,9.6,2025-10-19 16:50:24.429217
SOHT building,Glo,-82.9,41.3,7.8,7.0,2025-10-18 08:50:24.429217
SOHT building,Glo,-83.7,21.5,12.6,8.4,2025-10-23 06:50:24.429217
SOHT building,Glo,-80.9,26.4,8.5,7.0,2025-10-16 22:50:24.429217
SOHT building,Glo,-78.3,35.5,11.2,10.2,2025-10-21 22:50:24.429217
SOHT building,Glo,-83.0,30.8,5.5,8.3,2025-10-22 12:50:24.429217
SOHT building,Glo,-80.7,29.0,4.4,7.8,2025-10-22 08:50:24.429217
SOHT building,Glo,-81.5,28.0,8.4,4.7,2025-10-16 13:50:24.429217
SOHT building,Glo,-78.1,35.1,7.1,7.0,2025-10-18 00:50:24.429217
SOHT building,Glo,-82.9,31.8,5.5,3.1,2025-10-18 13:50:24.429217
SOHT building,Glo,-73.0,37.5,12.0,7.1,2025-10-22 12:50:24.430380
SOHT building,Glo,-80.8,32.1,7.1,5.7,2025-10-21 09:50:24.430380
SOHT building,Glo,-80.9,29.4,6.3,10.5,2025-10-18 12:50:24.430380
SOHT building,Glo,-79.1,24.5,6.5,10.3,2025-10-22 02:50:24.430380
SOHT building,9mobile,-83.6,24.5,8.6,1.3,2025-10-21 16:50:24.430380
SOHT building,9mobile,-87.0,28.0,7.7,1.5,2025-10-17 03:50:24.430380
SOHT building,9mobile,-84.9,24.9,3.3,10.2,2025-10-17 02:50:24.430380
SOHT building,9mobile,-83.6,16.4,4.8,6.4,2025-10-22 00:50:24.430380
SOHT building,9mobile,-82.8,30.9,4.6,8.7,2025-10-18 00:50:24.430380
SOHT building,9mobile,-83.2,21.1,9.2,6.1,2025-10-22 07:50:24.430380
SOHT building,9mobile,-84.0,17.1,7.8,8.4,2025-10-17 10:50:24.430380
SOHT building,9mobile,-79.6,26.1,6.9,3.7,2025-10-18 12:50:24.430380
SOHT building,9mobile,-87.8,25.3,10.9,3.6,2025-10-19 16:50:24.430380
SOHT building,9mobile,-83.6,24.1,3.0,1.7,2025-10-17 20:50:24.430380
SOHT building,9mobile,-81.8,33.0,7.0,2.9,2025-10-19 21:50:24.430380
SOHT building,9mobile,-84.3,27.4,7.8,8.0,2025-10-20 00:50:24.430380
SOHT building,9mobile,-83.5,23.0,7.5,3.1,2025-10-20 02:50:24.430380
SOHT building,9mobile,-80.6,24.9,5.8,8.3,2025-10-21 08:50:24.430380
SOHT building,9mobile,-81.6,21.1,5.7,8.2,2025-10-19 07:50:24.430380
Futo Park,MTN,-62.5,66.1,21.4,30.6,2025-10-20 16:50:24.430380
Futo Park,MTN,-58.6,75.2,18.0,40.0,2025-10-18 23:50:24.430380
Futo Park,MTN,-65.2,70.2,22.0,30.1,2025-10-19 23:50:24.430380
Futo Park,MTN,-63.5,69.5,18.6,31.9,2025-10-17 16:50:24.430380
Futo Park,MTN,-65.9,63.4,18.6,29.9,2025-10-19 21:50:24.430380
Futo Park,MTN,-67.4,55.8,17.0,28.6,2025-10-22 05:50:24.430380
Futo Park,MTN,-60.8,73.5,20.0,38.6,2025-10-23 08:50:24.430380
Futo Park,MTN,-64.1,71.5,21.1,23.5,2025-10-18 06:50:24.430380
Futo Park,MTN,-65.2,61.7,20.7,30.9,2025-10-23 10:50:24.430380
Futo Park,MTN,-64.9,62.8,15.2,31.4,2025-10-18 20:50:24.430380
Futo Park,MTN,-64.7,65.3,18.5,30.5,2025-10-18 08:50:24.430380
Futo Park,MTN,-68.0,62.8,15.7,26.1,2025-10-18 00:50:24.430380
Futo Park,MTN,-64.6,60.8,19.1,28.8,2025-10-22 08:50:24.430380
Futo Park,MTN,-59.8,75.4,20.6,35.3,2025-10-21 12:50:24.430380
Futo Park,MTN,-65.3,62.2,18.9,32.7,2025-10-21 05:50:24.430380
Futo Park,Airtel,-67.7,53.4,19.5,32.2,2025-10-22 23:50:24.430380
Futo Park,Airtel,-63.4,61.2,14.8,25.9,2025-10-18 08:50:24.430380
Futo Park,Airtel,-69.0,62.1,18.5,27.1,2025-10-20 03:50:24.430380
Futo Park,Airtel,-66.7,53.3,19.4,27.7,2025-10-17 18:50:24.430380
Futo Park,Airtel,-65.7,72.4,18.6,27.7,2025-10-19 03:50:24.430380
Futo Park,Airtel,-63.9,56.6,12.8,24.4,2025-10-19 08:50:24.431396
Futo Park,Airtel,-64.4,67.0,14.5,25.2,2025-10-20 23:50:24.431396
Futo Park,Airtel,-61.2,61.3,13.9,33.9,2025-10-19 05:50:24.431396
Futo Park,Airtel,-66.3,54.7,16.5,28.5,2025-10-16 13:50:24.431396
Futo Park,Airtel,-70.9,53.8,19.4,27.5,2025-10-21 19:50:24.431396
Futo Park,Airtel,-69.8,56.6,19.0,23.1,2025-10-19 15:50:24.431396
Futo Park,Airtel,-67.0,53.6,16.5,26.1,2025-10-23 00:50:24.431396
Futo Park,Airtel,-70.6,57.0,18.5,23.3,2025-10-22 14:50:24.431396
Futo Park,Airtel,-70.7,65.2,17.1,23.3,2025-10-22 05:50:24.431396
Futo Park,Airtel,-65.9,61.8,19.6,29.4,2025-10-17 20:50:24.431396
Futo Park,Glo,-72.2,43.8,12.1,13.3,2025-10-21 11:50:24.431396
Futo Park,Glo,-74.0,34.5,12.2,13.3,2025-10-20 00:50:24.431396
Futo Park,Glo,-75.8,48.3,11.2,9.9,2025-10-19 20:50:24.431396
Futo Park,Glo,-69.8,48.9,12.6,17.1,2025-10-19 16:50:24.431396
Futo Park,Glo,-69.3,41.4,4.9,18.4,2025-10-22 14:50:24.431396
Futo Park,Glo,-67.5,48.9,13.3,16.9,2025-10-17 07:50:24.431396
Futo Park,Glo,-72.9,37.8,10.3,11.7,2025-10-22 19:50:24.431396
Futo Park,Glo,-73.1,38.5,11.8,15.2,2025-10-17 11:50:24.431396
Futo Park,Glo,-71.7,38.1,14.7,12.9,2025-10-21 10:50:24.431396
Futo Park,Glo,-66.7,42.2,8.6,15.1,2025-10-23 02:50:24.431396
Futo Park,Glo,-69.7,45.9,12.7,12.4,2025-10-19 06:50:24.431396
Futo Park,Glo,-64.3,46.3,14.0,20.6,2025-10-22 12:50:24.431396
Futo Park,Glo,-65.1,53.9,10.9,15.1,2025-10-21 22:50:24.431396
Futo Park,Glo,-70.9,45.6,14.0,12.7,2025-10-20 17:50:24.431396
Futo Park,Glo,-72.2,47.7,12.6,18.2,2025-10-17 04:50:24.431396
Futo Park,9mobile,-78.6,36.7,11.8,3.0,2025-10-23 10:50:24.431396
Futo Park,9mobile,-78.3,28.6,9.6,6.2,2025-10-19 18:50:24.431396
Futo Park,9mobile,-71.7,37.7,9.1,12.8,2025-10-20 06:50:24.431396
Futo Park,9mobile,-77.3,27.9,8.6,6.3,2025-10-21 07:50:24.431396
Futo Park,9mobile,-78.5,33.5,7.4,11.2,2025-10-17 13:50:24.431396
Futo Park,9mobile,-75.1,29.8,4.1,9.2,2025-10-19 03:50:24.431396
Futo Park,9mobile,-69.9,40.7,8.4,10.3,2025-10-17 07:50:24.431396
Futo Park,9mobile,-72.2,38.3,9.0,9.3,2025-10-22 20:50:24.431396
Futo Park,9mobile,-80.3,28.2,6.9,4.7,2025-10-18 22:50:24.431396
Futo Park,9mobile,-71.6,44.9,8.5,10.8,2025-10-17 05:50:24.431396
Futo Park,9mobile,-73.4,35.0,10.8,4.7,2025-10-17 11:50:24.431396
Futo Park,9mobile,-74.7,32.7,5.7,11.0,2025-10-23 04:50:24.431396
Futo Park,9mobile,-73.7,23.9,12.3,10.2,2025-10-19 10:50:24.431396
Futo Park,9mobile,-77.2,37.1,11.9,5.8,2025-10-19 12:50:24.431396
Futo Park,9mobile,-72.3,31.2,9.9,7.7,2025-10-19 04:50:24.431396
